0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
15
82
293
1042
3735
11638
27754
56715
106954
200955
370584
650127
1053732
1590225
2277487
3222114
4548693
6428736
9025057
12383974
16396222
20694442
24972687
29028499
32797236
36241288
39641035
43418368
48197453
54640837
63663974
76277677
93578084
116563299
146080818
182696135
226062554
274840572
325950946
374131633
412615722
433725648
430993008
401150752
345854929
272808186
194105639
122842208
68134186
32373302
12603612
3785563
877357
189506
44601
7255
4851
