0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
10
34
122
326
895
2945
10619
33368
91802
209283
404678
699011
1149699
1849863
2934053
4531623
6792009
9813382
13513997
17618546
21706764
25452746
28782968
31939438
35224063
39081300
44039071
50906557
60563888
73950450
92072939
115890986
146140406
183432134
227536748
277088072
328950192
377973899
417334343
439340149
437361378
407880832
352621000
279011785
199056092
126127018
69831998
33078365
12880569
3891621
898363
189867
45445
8144
4137
