0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
5
20
65
338
1311
4746
14746
37372
82611
168922
334755
637063
1167384
2086539
3599320
5889049
9044510
12950895
17286820
21575447
25423119
28610055
31303737
33894162
36854453
40863249
46770770
55639751
68605551
86702611
111015324
142525995
181618155
227851181
279555279
333445538
384213457
424718138
447443254
445546716
415568751
358812576
282764383
199885020
124236403
66411411
29799692
10883478
3132472
733928
179927
49162
7806
2577
