0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
2
15
63
300
1375
4828
14222
34046
72244
138552
242278
414841
704982
1184223
1904116
2928009
4321640
6225967
8856998
12354611
16683195
21491870
26367555
30865499
34769340
38104867
41392755
45133652
49898672
56461243
65734029
78682826
96281508
119336960
148733259
185142294
228346759
276774883
327249627
374428267
411891922
432359764
429345120
399249975
343592793
269718100
189964151
117711614
62757154
28053844
10185775
2916017
687634
173067
49106
8676
2913
